Date,AXISGOLD
2017-09-15,2616.4
2017-09-18,2590.0
2017-09-19,2596.0
2017-09-20,2581.6
2017-09-21,2580.0
2017-09-22,2580.85
2017-09-25,2577.55
2017-09-26,2600.3
2017-09-27,2621.7
2017-09-28,2607.0
2017-09-29,2607.6
2017-10-03,2577.0
2017-10-04,2563.3
2017-10-05,2562.2
2017-10-06,2558.0
2017-10-09,2593.65
2017-10-10,2625.55
2017-10-11,2623.4
2017-10-12,2617.0
2017-10-13,2615.1
2017-10-16,2630.0
2017-10-17,2626.05
2017-10-18,2608.2
2017-10-19,2624.5
2017-10-23,2588.55
2017-10-24,2582.1
2017-10-25,2573.35
2017-10-26,2560.75
2017-10-27,2552.65
2017-10-30,2557.05
2017-10-31,2580.55
2017-11-01,2567.15
2017-11-02,2545.15
2017-11-03,2550.05
2017-11-06,2545.0
2017-11-07,2553.25
2017-11-08,2560.0
2017-11-09,2560.9
2017-11-10,2564.15
2017-11-13,2560.95
2017-11-14,2550.4
2017-11-15,2564.3
2017-11-16,2552.15
2017-11-17,2559.95
2017-11-20,2580.25
2017-11-21,2561.0
2017-11-22,2561.0
2017-11-23,2561.25
2017-11-24,2560.0
2017-11-27,2566.3
2017-11-28,2561.1
2017-11-29,2563.95
2017-11-30,2567.35
2017-12-01,2544.95
2017-12-04,2540.0
2017-12-05,2530.15
2017-12-06,2530.0
2017-12-07,2516.45
2017-12-08,2484.9
2017-12-11,2488.45
2017-12-12,2473.95
2017-12-13,2484.0
2017-12-14,2484.25
2017-12-15,2490.0
2017-12-18,2482.3
2017-12-19,2500.0
2017-12-20,2492.05
2017-12-21,2509.0
2017-12-22,2501.0
2017-12-26,2527.25
2017-12-27,2527.2
2017-12-28,2538.0
2017-12-29,2549.0
