Date,WHEELS
2017-01-03,1186.55
2017-01-04,1190.5
2017-01-05,1194.5
2017-01-06,1186.6
2017-01-09,1208.85
2017-01-10,1218.15
2017-01-11,1226.6
2017-01-12,1230.15
2017-01-13,1238.55
2017-01-16,1232.9
2017-01-17,1230.5
2017-01-18,1244.6
2017-01-19,1232.95
2017-01-20,1233.3
2017-01-23,1226.1
2017-01-24,1228.85
2017-01-25,1246.45
2017-01-27,1248.8
2017-01-30,1227.4
2017-01-31,1240.0
2017-02-01,1234.9
2017-02-02,1230.45
2017-02-03,1232.6
2017-02-06,1226.0
2017-02-07,1224.95
2017-02-08,1239.0
2017-02-09,1292.75
2017-02-10,1273.3
2017-02-13,1280.45
2017-02-14,1271.15
2017-02-15,1254.7
2017-02-16,1241.1
2017-02-17,1245.55
2017-02-20,1239.55
2017-02-21,1268.05
2017-02-22,1250.95
2017-02-23,1246.45
2017-02-27,1254.2
2017-02-28,1264.3
2017-03-01,1268.15
2017-03-02,1244.15
2017-03-03,1236.5
2017-03-06,1237.85
2017-03-07,1228.55
2017-03-08,1230.0
2017-03-09,1232.45
2017-03-10,1227.5
2017-03-14,1246.9
2017-03-15,1231.4
2017-03-16,1249.2
2017-03-17,1261.15
2017-03-20,1275.0
2017-03-21,1286.7
2017-03-22,1257.7
2017-03-23,1275.2
2017-03-24,1309.8
2017-03-27,1278.6
2017-03-28,1281.95
2017-03-29,1305.4
2017-03-30,1298.6
2017-03-31,1305.7
2017-04-03,1329.7
2017-04-05,1342.8
2017-04-06,1357.6
2017-04-07,1360.65
2017-04-10,1349.55
2017-04-11,1350.2
2017-04-12,1321.8
2017-04-13,1347.6
2017-04-17,1344.25
2017-04-18,1342.5
2017-04-19,1332.55
2017-04-20,1330.2
2017-04-21,1334.9
2017-04-24,1346.7
2017-04-25,1343.45
2017-04-26,1336.4
2017-04-27,1336.55
2017-04-28,1312.55
2017-05-02,1325.2
2017-05-03,1332.2
2017-05-04,1324.7
2017-05-05,1304.6
2017-05-08,1307.45
2017-05-09,1302.85
2017-05-10,1307.05
2017-05-11,1304.6
2017-05-12,1302.55
2017-05-15,1317.65
2017-05-16,1311.1
2017-05-17,1322.15
2017-05-18,1306.1
2017-05-19,1308.95
2017-05-22,1318.7
2017-05-23,1315.5
2017-05-24,1319.7
2017-05-25,1325.9
2017-05-26,1310.8
2017-05-29,1291.55
2017-05-30,1314.7
2017-05-31,1289.3
2017-06-01,1284.75
2017-06-02,1280.3
2017-06-05,1292.85
2017-06-06,1278.05
2017-06-07,1276.6
2017-06-08,1278.1
2017-06-09,1272.7
2017-06-12,1268.2
2017-06-13,1265.1
2017-06-14,1289.65
2017-06-15,1289.35
2017-06-16,1320.05
2017-06-19,1341.8
2017-06-20,1325.5
2017-06-21,1318.1
2017-06-22,1347.25
2017-06-23,1350.0
2017-06-27,1319.6
2017-06-28,1322.35
2017-06-29,1312.15
2017-06-30,1299.25
2017-07-03,1307.45
2017-07-04,1317.35
2017-07-05,1338.45
2017-07-06,1353.9
2017-07-07,1437.8
2017-07-10,1415.0
2017-07-11,1398.05
2017-07-12,1416.75
2017-07-13,1385.2
2017-07-14,1402.1
2017-07-17,1419.75
2017-07-18,1419.9
2017-07-19,1424.3
2017-07-20,1425.05
2017-07-21,1426.45
2017-07-24,1451.85
2017-07-25,1450.35
2017-07-26,1439.65
2017-07-27,1450.6
2017-07-28,1450.45
2017-07-31,1476.3
2017-08-01,1445.9
2017-08-02,1451.25
2017-08-03,1454.25
2017-08-04,1447.05
2017-08-07,1428.8
2017-08-08,1421.15
2017-08-09,1431.15
2017-08-10,1445.2
2017-08-11,1448.75
2017-08-14,1458.25
2017-08-16,1455.4
2017-08-17,1458.0
2017-08-18,1460.05
2017-08-21,1458.0
2017-08-22,1458.0
2017-08-23,1458.05
2017-08-24,1458.0
2017-08-28,1458.85
2017-08-29,1460.05
2017-08-30,1460.1
2017-08-31,1467.3
2017-09-01,1428.85
2017-09-04,1435.9
2017-09-05,1432.85
2017-09-06,1408.05
2017-09-07,1382.85
2017-09-08,1390.5
2017-09-11,1401.05
2017-09-12,1420.95
2017-09-13,1440.45
2017-09-14,1440.15
2017-09-15,1440.0
2017-09-18,1440.0
2017-09-19,1457.65
2017-09-20,1459.9
2017-09-21,1440.35
2017-09-22,1470.95
2017-09-25,1479.25
2017-09-26,1474.15
2017-09-27,1468.85
2017-09-28,1470.0
2017-09-29,1470.0
2017-10-03,1503.15
2017-10-04,1480.0
2017-10-05,1496.5
2017-10-06,1522.85
2017-10-09,1541.7
2017-10-10,1500.3
2017-10-11,1501.35
2017-10-12,1502.85
2017-10-13,1499.65
2017-10-16,1475.8
2017-10-17,1499.0
2017-10-18,1523.25
2017-10-19,1518.2
2017-10-23,1530.05
2017-10-24,1533.25
2017-10-25,1577.25
2017-10-26,1600.1
2017-10-27,1590.85
2017-10-30,1650.75
2017-10-31,1650.15
2017-11-01,1624.05
2017-11-02,1660.2
2017-11-03,1675.2
2017-11-06,1655.65
2017-11-07,1860.7
2017-11-08,1809.05
2017-11-09,1759.2
2017-11-10,1759.9
2017-11-13,1740.8
2017-11-14,1742.7
2017-11-15,1703.8
2017-11-16,1731.35
2017-11-17,1706.75
2017-11-20,1710.2
2017-11-21,1703.4
2017-11-22,1714.05
2017-11-23,1723.1
2017-11-24,1706.85
