Date,BSLGOLDETF
2017-10-13,2763.0
2017-10-16,2763.2
2017-10-17,2796.95
2017-10-18,2752.0
2017-10-19,2774.35
2017-10-23,2727.0
2017-10-24,2770.0
2017-10-25,2749.0
2017-10-26,2707.95
2017-10-27,2739.0
2017-10-30,2703.05
2017-10-31,2742.9
2017-11-01,2747.9
2017-11-02,2740.0
2017-11-03,2709.0
2017-11-06,2737.5
2017-11-07,2732.0
2017-11-08,2747.0
2017-11-09,2747.0
2017-11-10,2723.0
2017-11-13,2765.0
2017-11-14,2755.0
2017-11-15,2750.0
2017-11-16,2732.15
2017-11-17,2773.25
2017-11-20,2777.95
2017-11-21,2823.5
2017-11-22,2739.85
2017-11-23,2746.1
2017-11-24,2737.0
2017-11-27,2769.0
2017-11-28,2750.0
2017-11-29,2805.0
2017-11-30,2745.0
2017-12-01,2731.2
2017-12-04,2733.0
2017-12-05,2733.0
2017-12-06,2733.0
2017-12-07,2781.4
2017-12-08,2720.0
2017-12-11,2700.65
2017-12-12,2650.0
2017-12-13,2634.0
2017-12-14,2647.7
2017-12-15,2652.0
2017-12-18,2650.1
2017-12-19,2651.5
2017-12-20,2648.15
2017-12-21,2641.0
2017-12-22,2644.35
2017-12-26,2714.0
2017-12-27,2738.8
2017-12-28,2719.0
2017-12-29,2736.0
